2017-07-15 01:35:37|http://www.books.com.tw/11552.html|Mozilla/5.0 (Linux; U; Android 2.3.3; zh-tw; HTC_Pyramid Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari|1298fafa-28b7-11e7-93ae-92361f002671
2017-07-15 01:35:37|http://www.books.com.tw/12422.html|Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; de-de) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27|129a3d48-28b7-11e7-93ae-92361f002671
2017-07-15 01:35:37|http://www.books.com.tw/1542.html|Mozilla/5.0 (Windows NT 5.1; rv:21.0) Gecko/20130401 Firefox/21.0|12993aec-28b7-11e7-93ae-92361f002671
2017-07-15 01:35:37|http://www.books.com.tw/5941.html|Mozilla/5.0 (Windows; U; Windows NT 6.1; cs-CZ) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27|12994744-28b7-11e7-93ae-92361f002671
2017-07-15 01:35:37|http://www.books.com.tw/2534.html|Mozilla/5.0 (Windows NT 6.2; WOW64; rv:21.0) Gecko/20130514 Firefox/21.0|1298e93e-28b7-11e7-93ae-92361f002671
2017-07-15 01:35:37|http://www.books.com.tw/11391.html|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:21.0) Gecko/20100101 Firefox/21.0|68e6d291-d922-4ac2-b6c0-a29590eaaf83
2017-07-15 01:35:37|http://www.books.com.tw/5732.html|Mozilla/5.0 (Windows NT 5.1; rv:21.0) Gecko/20130331 Firefox/21.0|d01f0900-b6d7-455e-8eeb-871852ab6001
2017-07-15 01:35:37|http://www.books.com.tw/8290.html|Mozilla/5.0 (Linux; U; Android 2.3.3; zh-tw; HTC_Pyramid Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1|7ffc89b6-9952-4964-80b6-199f06a1f34a
2017-07-15 01:35:37|http://www.books.com.tw/14529.html|Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; fr-fr) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27|129a3d48-28b7-11e7-93ae-92361f002671
2017-07-15 01:35:37|http://www.books.com.tw/9507.html|Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:21.0) Gecko/20130331 Firefox/21.0|129a08f0-28b7-11e7-93ae-92361f002671
2017-07-15 01:35:37|http://www.books.com.tw/12859.html|Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; de-de) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27|06b4274f-b31e-4df6-bc0d-f58f220b1ae2
2017-07-15 01:35:37|http://www.books.com.tw/8340.html|Mozilla/5.0 (Windows NT 6.2; WOW64; rv:21.0) Gecko/20130514 Firefox/21.0|1298a7e4-28b7-11e7-93ae-92361f002671
2017-07-15 01:35:37|http://www.books.com.tw/4601.html|Mozilla/5.0 (Linux; U; Android 2.2.1; en-ca; LG-P505R Build/FRG83) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1|b5a05ee6-420e-457c-b72e-c8c5ea0893ea
2017-07-15 01:35:37|http://www.books.com.tw/9046.html|Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20130331 Firefox/21.0|bb9df43f-ad85-42d2-9b92-91323b352c61
2017-07-15 01:35:37|http://www.books.com.tw/12288.html|Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20130331 Firefox/21.0|129a8b0e-28b7-11e7-93ae-92361f002671
